buildingID,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_constructionYear,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1_renovationYear,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_constructionActivities,O2_emergencyGenerators,O2_garbageDumpsters,O2_heavyTraffic,O2_noOutdoorContSources,O2_powerPlants,O2_smokeStack,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,officeID,O2_windowOrientation,O2_floorArea,O2_ceilHeight,O2_officeType,O2_noWorkstations,O2_noOccupiedWorkstations,O2_noWinExt,O2_noOpWin,O2_viewGreenNature,O2_winArea,O2_viewRoadParking,O2_opWin,O2_winShades,O2_winShadePercentage,O2_crackWinPaint,O2_viewOtherBuildings,O2_paintWallboard,O2_paintDetachWidth,O2_paintDetachHeight,O2_fabric,O2_metal,O2_wallpaper,O2_otherWallCov,O2_otherWallCovComment,O2_woodPanels,O2_wallMoistureWidth,O2_wallMoistureHeight,O2_wallMouldWidth,O2_wallMouldHeight,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingConcrete,O2_ceilingBoards,O2_ceilingWoodPanels,O2_ceilingMoistureWidth,O2_ceilingMoistureHeight,O2_ceilingMouldWidth,O2_ceilingMouldHeight,O2_otherCeiling,O2_otherCeilingComment,O2_floorCarpet,O2_floorPlastic,O2_floorWood,O2_floorConcrete,O2_floorDetachWidth,O2_floorDetachHeight,O2_floorDiscolorHeight,O2_floorDiscolorWidth,O2_floorScratchHeight,O2_floorScratchWidth,O2_lightLED,O2_lightIncan,O2_lightFlour,O2_desklight,O2_noSupplyDevices,O2_ventWallGrill,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventSideWallDif,O2_ventPerfCeiling,O2_ventFloorReg,O2_ventFloorDif,O2_ventFancoil,O2_ventRoundDif,O2_ventOther,O2_ventNoSupply,O2_noReturnDevices,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnSlotsLum,O2_ventReturnFloorGrill,O2_ventReturnSideGrill,O2_ventReturnOther,O2_ventNoReturn,O2_noSpaceHeaters,O2_noSpaceHeatersInUse,O2_otherGreenPlants,O2_otherArt,O2_otherWallColor,O2_otherWaterEl,O2_otherLounge,O2_otherOther,O2_noHumidifiersInUse,O2_noDehumidifiersInUse,O2_noDeskfansInUse
401,False,False,False,False,1975.0,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2020,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,401,0,401b,West,9.0,2.45,single,1.0,1.0,2,1.0,False,0.86,True,33.0,Interior blinds,40.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,False,False,False,True,True,,,
401,False,False,False,False,1975.0,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2020,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,401,0,401c,East,27.0,2.55,openNoPartitions,2.0,1.0,6,2.0,False,2.55,True,33.0,Interior blinds (solar film),40.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,3,3,True,True,False,False,True,False,,,
401,False,False,False,False,1975.0,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2020,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,401,0,401d,East,18.0,2.45,shared,2.0,1.0,4,2.0,False,2.55,True,33.0,Interior blinds,20.0,little,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
401,False,False,False,False,1975.0,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2020,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,401,0,401e,West,27.0,2.55,shared,2.0,2.0,6,2.0,False,5.1,True,33.0,Interior blinds + solar film,30.0,no,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,4,4,True,True,False,False,True,False,,,
402,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,402a,South,16.76,2.6,shared,4.0,2.0,6,2.0,True,3.9,True,33.0,Interior blimds,100.0,no,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,False,2,2,True,False,False,False,True,False,,,
402,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,402b,North,12.18,2.64,single,1.0,1.0,3,1.0,False,1.95,True,33.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,,True,True,True,False,True,False,,,
402,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,402c,South,12.18,2.64,single,1.0,1.0,3,1.0,True,1.95,True,33.0,Interior blinds,100.0,no,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,,True,False,False,False,True,False,,,
402,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,402d,North,12.18,2.64,single,1.0,1.0,3,1.0,False,1.94,True,33.0,Interior blinds,33.0,no,True,True,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,True,Acoustic panels,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,,False,True,False,True,False,False,,,
402,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,402e,South,50.6,2.6,openNoPartitions,4.0,3.0,9,3.0,True,5.85,True,33.0,Interior blinds,60.0,no,False,False,,,False,False,True,True,Interior Walls Arne glass panels,False,,,,,False,,False,False,False,False,True,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,3,True,False,False,False,True,False,False,4,,True,True,False,True,True,False,,,
403,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1994,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,never,moreThan50%,never,onceWeek,never,403,0,403a,0,22.0,2.6,single,1.0,1.0,4,3.0,False,5.7,True,33.0,Interior blinds,100.0,little,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,False,True,False,True,True,False,,,
403,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1994,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,never,moreThan50%,never,onceWeek,never,403,0,403b,North,82.1,2.8,openPartitions,4.0,2.0,8,6.0,False,13.0,True,33.0,Interior blinds,20.0,no,True,True,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,100.0,100.0,True,False,False,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,6,6,True,True,False,False,True,False,,,
403,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1994,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,never,moreThan50%,never,onceWeek,never,403,0,403c,South,10.8,2.3,single,1.0,1.0,1,1.0,False,1.3,True,33.0,Interior blinds,0.0,no,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,True,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,False,False,False,False,False,,,
403,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,1994,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,never,moreThan50%,never,onceWeek,never,403,0,403d,North,15.0,2.9,shared,2.0,2.0,2,1.0,False,2.1,True,33.0,Interior blinds,20.0,little,True,False,,,False,False,True,False,,False,,,,,True,,False,False,False,False,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,False,False,False,False,False,,,
404,True,False,False,False,1983.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2016,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,2-4,none,2-4,2-4,2-4,404,0,404a,North,8.9,2.2,single,1.0,1.0,1,1.0,True,1.04,False,33.0,Interior blinds,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,100.0,100.0,,,False,True,False,all,1,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,1,1,False,True,False,False,True,False,,,
404,True,False,False,False,1983.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,False,2016,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,2-4,none,2-4,2-4,2-4,404,0,404b,South,44.3,2.2,openPartitions,7.0,3.0,6,6.0,False,6.6,True,33.0,Interior blimds,60.0,little,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,True,,,,,False,,False,False,True,False,,,,,200.0,200.0,False,True,False,<50%,3,False,False,False,False,False,False,False,False,False,True,False,False,3,False,True,False,False,False,False,False,6,4,True,False,False,False,True,False,,,
405,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,never,none,never,never,never,405,0,405a,South,12.3,2.6,single,1.0,1.0,3,1.0,True,1.67,True,33.0,Interior blinds,60.0,no,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic plates,False,True,False,False,,,,,,,False,False,True,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,False,True,False,False,True,False,,,
405,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,never,none,never,never,never,405,0,405b,East,29.3,2.5,openNoPartitions,3.0,1.0,5,2.0,False,5.0,True,33.0,Interior blinds,70.0,,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Trolltech,False,True,False,False,,,,,,,True,False,False,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
405,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,never,none,never,never,never,405,0,405c,West,40.0,2.5,openPartitions,4.0,1.0,6,2.0,True,6.0,False,33.0,Interior blinds,80.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic panels,False,True,False,False,,,,,,,True,False,False,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,False,False,False,True,False,,,
405,False,False,False,False,1994.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,1990,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,never,none,never,never,never,405,0,405d,West,,,single,1.0,1.0,2,1.0,True,2.0,False,33.0,Interior blinds,100.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Acoustic panels,False,True,False,False,,,,,,,True,False,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,True,False,False,True,True,,,
406,False,True,False,False,1950.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,True,False,True,False,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,never,lessThan50%,onceWeek,2021-04-02 00:00:00,2021-04-02 00:00:00,406,0,406a,South,10.9,3.7,single,1.0,0.0,2,1.0,False,2.3,False,33.0,Interior blinds + solfilm,10.0,no,False,True,,,False,False,True,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,False,False,True,False,,,,,,,True,False,False,none,1,False,True,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,False,2,2,True,True,False,False,True,True,,,
406,False,True,False,False,1950.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,True,False,True,False,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,never,lessThan50%,onceWeek,2021-04-02 00:00:00,2021-04-02 00:00:00,406,0,406b,South,28.1,3.7,openPartitions,4.0,4.0,5,3.0,False,6.1,False,33.0,Interior blinds,10.0,no,False,True,,,False,False,True,False,,False,,,,,False,,False,False,False,False,True,,,,,False,,False,False,True,False,,,,,,,True,False,False,<50%,2,False,True,False,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,False,False,5,5,True,True,False,False,True,True,,,
406,False,True,False,False,1950.0,False,False,True,False,False,True,False,False,False,False,True,False,False,,True,False,True,False,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,never,lessThan50%,onceWeek,2021-04-02 00:00:00,2021-04-02 00:00:00,406,0,406c,Northwest,27.3,2.5,openPartitions,4.0,0.0,5,5.0,False,7.5,True,33.0,Interior blinds,30.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,none,1,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,False,5,5,True,True,False,False,True,False,,,
407,False,False,False,False,1980.0,True,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,never,lessThan50%,never,never,never,407,0,407a,West,20.3,2.6,single,1.0,1.0,3,3.0,False,3.1,True,33.0,Interior blinds,0.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,True,False,False,,,,,False,,False,True,False,False,,,,,,,False,True,False,all,,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,False,False,1,1,False,True,False,False,True,False,,,
407,False,False,False,False,1980.0,True,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,never,lessThan50%,never,never,never,407,0,407b,East,17.2,2.6,shared,2.0,1.0,1,1.0,False,2.4,False,33.0,Interior blinds,100.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,False,False,False,False,1,1,True,True,False,False,True,False,,,
407,False,False,False,False,1980.0,True,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,never,lessThan50%,never,never,never,407,0,407c,East,38.2,2.6,openPartitions,4.0,4.0,6,2.0,False,5.5,False,33.0,Interior blinds,33.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,<50%,,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,True,False,False,False,False,2,2,True,True,False,False,True,False,,,
408,False,False,False,False,1928.0,True,False,False,True,False,True,False,False,True,False,True,False,False,,True,False,False,True,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,never,lessThan50%,onceWeek,2-4,never,408,0,408a,West,11.0,2.3,shared,2.0,2.0,1,1.0,True,1.8,False,33.0,Interior blinds,5.0,no,False,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,0.5,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
408,False,False,False,False,1928.0,True,False,False,True,False,True,False,False,True,False,True,False,False,,True,False,False,True,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,never,lessThan50%,onceWeek,2-4,never,408,0,408b,South,65.4,2.5,openPartitions,9.0,8.0,3,3.0,True,5.7,False,33.0,Interior blinds,10.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,False,True,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,3,3,True,True,False,False,False,True,,,
408,False,False,False,False,1928.0,True,False,False,True,False,True,False,False,True,False,True,False,False,,True,False,False,True,True,False,True,False,True,2021,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,never,lessThan50%,onceWeek,2-4,never,408,0,408c,East,16.2,2.1,single,1.0,1.0,4,4.0,False,1.2,True,33.0,,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,False,True,False,all,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,False,False,False,True,False,,,
409,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,never,none,2-4,never,never,409,0,409a,East,51.6,2.6,openNoPartitions,5.0,5.0,6,3.0,False,8.0,True,33.0,Interior blinds,20.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,<50%,6,False,True,False,False,False,False,False,False,False,False,False,False,6,True,False,False,False,False,False,False,3,3,True,True,False,False,True,False,1.0,,
409,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,never,none,2-4,never,never,409,0,409b,East,35.6,2.6,openNoPartitions,3.0,2.0,4,2.0,False,6.0,True,33.0,Interior blinds,70.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,False,True,<50%,5,False,True,False,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,False,2,2,True,True,False,False,True,False,,,
409,False,True,False,False,2003.0,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2003.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,never,none,2-4,never,never,409,0,409c,West,11.5,2.6,single,1.0,1.0,2,1.0,False,3.0,True,33.0,Interior blinds,20.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,False,True,none,2,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,1,1,False,False,False,False,True,False,,,
410,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,lessThan50%,2-4,never,never,410,0,410a,Northwest,41.2,2.3,openNoPartitions,12.0,12.0,3,3.0,False,3.75,True,33.0,Interior blinds,20.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,4,4,False,False,False,False,True,False,,,
410,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,lessThan50%,2-4,never,never,410,0,410b,East,9.3,2.4,single,1.0,1.0,1,1.0,False,1.3,False,33.0,Interior blinds,40.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,False,False,False,False,True,False,1.0,,
410,False,False,False,False,1970.0,False,True,False,False,False,True,False,False,False,False,True,False,False,,False,False,True,False,True,False,True,False,True,2013,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,never,lessThan50%,2-4,never,never,410,0,410c,South,35.1,2.3,openNoPartitions,4.0,4.0,3,3.0,False,3.75,True,33.0,Interior blinds,50.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,False,True,False,,,,,,,False,True,False,none,4,False,False,False,False,True,False,False,False,False,False,False,False,4,False,False,False,False,True,False,False,3,3,True,True,False,False,True,False,,,
411,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,never,none,lessFreq,never,never,411,0,411a,Southwest,28.6,2.5,openNoPartitions,4.0,4.0,4,2.0,False,6.0,True,33.0,Interior blinds + solfilm,40.0,little,False,True,,,False,False,False,False,,False,,,,,False,,False,False,False,True,False,,,,,False,,False,True,False,False,,,,,,,True,False,False,>50%,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,False,False,,,
411,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,never,none,lessFreq,never,never,411,0,411b,Northeast,14.5,2.5,shared,2.0,2.0,2,2.0,False,3.3,False,33.0,Interior blinds + solfilm,0.0,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated plates,True,False,False,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,1,1,True,True,False,False,True,False,,,
411,False,False,False,False,2001.0,True,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,2017,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,never,none,lessFreq,never,never,411,0,411c,Northeast,29.4,2.5,openNoPartitions,5.0,5.0,5,2.0,False,9.6,False,60.0,Interior blinds + solfilm,,no,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated plates,False,True,False,False,,,,,,,False,True,False,none,,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,False,False,False,True,False,,,
412,False,True,False,False,1980.0,True,True,True,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,never,moreThan50%,never,never,never,412,0,412a,North,116.0,2.6,openPartitions,14.0,14.0,10,5.0,False,15.0,True,50.0,Interior blinds,0.0,little,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,False,True,False,,,500.0,500.0,,,True,False,False,>50%,4,False,True,False,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,False,7,7,True,False,False,False,True,False,0.0,,0.0
412,False,True,False,False,1980.0,True,True,True,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,never,moreThan50%,never,never,never,412,0,412b,Northwest,240.0,2.6,openPartitions,21.0,21.0,8,2.0,False,6.0,True,33.0,Interior blinds,10.0,no,True,False,,,False,False,True,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,False,True,False,,,800.0,800.0,,,True,False,False,<50%,10,False,True,False,False,False,False,False,False,False,False,False,False,10,True,False,False,False,False,False,False,3,3,True,True,False,False,True,False,0.0,,0.0
412,False,True,False,False,1980.0,True,True,True,False,False,True,False,False,False,True,False,False,False,,False,False,True,False,True,False,True,False,False,2015,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,never,moreThan50%,never,never,never,412,0,412c,East,37.4,2.6,openPartitions,3.0,3.0,4,2.0,False,6.0,True,50.0,Interior blinds,0.0,little,True,True,,,False,False,False,False,,False,,,,,False,,False,False,False,False,False,,,,,True,Perforated panels,False,False,True,False,,,,,,,True,False,False,none,2,False,True,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,True,2,2,True,True,False,False,True,False,,,
