CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_constructionYear,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1_renovationYear,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilHeight,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingMoistureHeight,O2_ceilingMoistureWidth,O2_ceilingMouldHeight,O2_ceilingMouldWidth,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorArea,O2_floorCarpet,O2_floorConcrete,O2_floorDetachHeight,O2_floorDetachWidth,O2_floorDiscolorHeight,O2_floorDiscolorWidth,O2_floorPlastic,O2_floorScratchHeight,O2_floorScratchWidth,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noDehumidifiersInUse,O2_noDeskfansInUse,O2_noHumidifiersInUse,O2_noOccupiedWorkstations,O2_noOpWin,O2_noOutdoorContSources,O2_noReturnDevices,O2_noSpaceHeaters,O2_noSpaceHeatersInUse,O2_noSupplyDevices,O2_noWinExt,O2_noWorkstations,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintDetachHeight,O2_paintDetachWidth,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallMoistureHeight,O2_wallMoistureWidth,O2_wallMouldHeight,O2_wallMouldWidth,O2_wallpaper,O2_winArea,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,VOC_mean,buildingID,light_col_mean,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_30-39,Administrative,Contacts,never,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,3,0,0,0,0,0,0
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Managerial,Glasses,former,0-2,north,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,3,0,0,0,0,0,0
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_40-49,Administrative,None,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,_0,_0,2.0,2.0,3,0,0,0,0,0,0
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,Glasses,never,0-2,norhteast,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,2.0,2.0,3,1,1,1,0,1,1
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_50-60,Administrative,Glasses,never,0-2,norhteast,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,3,0,0,0,0,0,0
700.9924599434496,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,True,False,no,<50%,False,False,115.6,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,9.0,18.0,False,0,7,4,0,18,16.0,openPartitions,100.0,True,False,,True,True,False,True,True,Painted concrete,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,29.5,100.0,Blinds,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.41680037313442,23.785223880597076,79.99720149253731,312,2127.1277985074626,112.90485074626864,Denmark,312a,41.353544776119406,312,Female,_30-39,Administrative,Glasses,never,0-2,norhteast,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,_1-5,_0,2.0,1.0,3,0,1,1,0,1,1
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_40-49,Administrative,None,never,0-2,west,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,_0,_0,2.0,3.0,3,0,0,0,0,0,0
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,None,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,3,0,0,0,0,0,0
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_40-49,Administrative,None,never,2-4,---,shared,4-5,>5,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,False,_1-5,_1-5,1.0,1.0,3,0,1,1,0,1,1
708.3195488721805,False,False,True,False,1995.0,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,2011,False,False,False,False,False,False,True,False,False,False,2.56,False,False,False,False,,,,,False,False,no,>50%,False,False,26.0,False,False,,,,,False,,,False,True,False,False,True,False,False,0.0,0.0,0.0,4.0,5.0,False,0,2,1,0,5,4.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,,,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,8.2,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,229.28358208955223,312,4121.2220149253735,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,Glasses,never,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,,3,0,0,0,0,0,0
506.5978835978836,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.63,False,False,False,False,,,,,True,False,no,>50%,False,False,58.9,True,False,,,,,False,,,False,False,True,False,True,False,False,0.0,0.0,0.0,5.0,4.0,False,0,4,0,4,4,8.0,openNoPartitions,100.0,True,False,,True,False,False,True,False,Gypsum. plasterboard ,False,,,True,False,False,True,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,22.4,100.0,Blinds,North,False,2-4,100%,never,2-4,2-4,313,5,23.807476538060524,23.887351407716423,184.81438998957248,313,3672.3451511991657,193.36183524504693,Denmark,313c,42.99374348279458,313,Male,_20-29,Administrative,Glasses,never,0-2,north,withoutPartitions,>5,>5,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,_0,_0,2.0,2.0,4,1,0,0,0,1,1
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_30-39,,Glasses,never,0-2,east,withPartitions,>5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,4,0,0,0,0,0,0
531.02634467618,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.58,True,False,False,False,,,,,True,False,no,none,False,False,65.1,False,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,2.0,3.0,False,1,4,1,3,3,10.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard ,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,,,,,False,16.8,100.0,External blinds,South,False,2-4,100%,never,2-4,2-4,313,5,22.874447646493813,24.24829010566768,147.16906820365034,313,4014.806916426513,438.7339097022094,Denmark,313f,41.525456292026895,313,Female,_30-39,,None,former,0-2,south,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,,False,_10+,_0,1.0,1.0,4,0,1,1,0,1,1
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_30-39,Administrative,Contacts,never,0-2,south,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,5.0,4,0,0,0,0,0,0
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_40-49,Administrative,Contacts,former,0-2,south,withPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,,False,_1-5,_0,2.0,1.0,4,1,0,0,1,1,1
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_40-49,Administrative,Contacts,never,0-2,southeast,withPartitions,>5,>5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,2.0,4,0,1,1,0,1,1
576.187866927593,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.64,False,False,False,False,,,,,True,False,no,all,False,False,44.5,True,False,,,,,False,,,False,False,True,False,True,False,False,0.0,0.0,0.0,3.0,3.0,False,2,3,0,3,3,5.0,openNoPartitions,100.0,True,False,,True,True,False,True,False,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,,,,,False,16.8,100.0,External blinds,North,False,2-4,100%,never,2-4,2-4,313,5,25.28053571428579,22.581719924812088,214.68421052631575,313,4684.277255639097,360.1842105263158,Denmark,313b,45.8515037593985,313,Female,_50-60,Administrative,Contacts,former,0-2,north,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,4,0,1,1,0,1,1
576.187866927593,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.64,False,False,False,False,,,,,True,False,no,all,False,False,44.5,True,False,,,,,False,,,False,False,True,False,True,False,False,0.0,0.0,0.0,3.0,3.0,False,2,3,0,3,3,5.0,openNoPartitions,100.0,True,False,,True,True,False,True,False,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,,,,,False,16.8,100.0,External blinds,North,False,2-4,100%,never,2-4,2-4,313,5,25.28053571428579,22.581719924812088,214.68421052631575,313,4684.277255639097,360.1842105263158,Denmark,313b,45.8515037593985,313,Female,_50-60,Administrative,Contacts,former,0-2,north,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,4,0,0,0,0,0,0
531.02634467618,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.58,True,False,False,False,,,,,True,False,no,none,False,False,65.1,False,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,2.0,3.0,False,1,4,1,3,3,10.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard ,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,,,,,False,16.8,100.0,External blinds,South,False,2-4,100%,never,2-4,2-4,313,5,22.874447646493813,24.24829010566768,147.16906820365034,313,4014.806916426513,438.7339097022094,Denmark,313f,41.525456292026895,313,Female,_50-60,Professional,Glasses,former,0-2,south,,>5,>5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,,2.0,4,0,0,0,0,1,0
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Male,_20-29,Administrative,None,never,0-2,south,withPartitions,>5,>5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,2.0,4,0,0,0,1,1,0
506.5978835978836,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.63,False,False,False,False,,,,,True,False,no,>50%,False,False,58.9,True,False,,,,,False,,,False,False,True,False,True,False,False,0.0,0.0,0.0,5.0,4.0,False,0,4,0,4,4,8.0,openNoPartitions,100.0,True,False,,True,False,False,True,False,Gypsum. plasterboard ,False,,,True,False,False,True,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,22.4,100.0,Blinds,North,False,2-4,100%,never,2-4,2-4,313,5,23.807476538060524,23.887351407716423,184.81438998957248,313,3672.3451511991657,193.36183524504693,Denmark,313c,42.99374348279458,313,Female,_>60,Administrative,Glasses,never,0-2,north,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,2.0,3.0,4,0,0,0,0,0,0
480.6980952380952,True,False,True,True,1963.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,,False,False,False,False,True,False,False,False,False,False,2.6,True,False,False,False,,,,,True,False,no,all,False,False,86.1,True,False,,,,,False,,,True,False,True,False,True,False,False,0.0,0.0,0.0,3.0,6.0,False,4,8,0,5,6,9.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,,,,,False,38.1,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,184.1729088639201,313,3917.951935081148,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_50-60,Administrative,Contacts,former,0-2,west,withPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,,False,_0,_0,2.0,2.0,4,1,0,0,0,1,1
977.7389748201437,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,2.64,False,False,False,False,,,,,True,False,no,none,False,False,12.18,False,False,,,,,True,,,False,True,False,True,False,False,False,,,,1.0,1.0,False,,1,,,3,1.0,single,33.0,True,False,,True,True,False,True,False,,False,,,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,1.95,0.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,7.589469424460438,21.23176798561154,,402,,734.5616906474834,Greenland,402b,,402,Male,_>60,Administrative,Glasses,former,0-2,west,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,----,----,5.0,4.0,3,0,0,0,0,0,0
954.179540636041,False,False,False,False,1990.0,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,2020,False,False,False,False,False,False,False,True,False,False,2.6,False,False,False,False,,,,,True,False,no,none,False,False,50.6,False,False,,,,,True,,,False,True,False,True,False,False,False,,,,3.0,3.0,False,3,4,,,9,4.0,openNoPartitions,33.0,True,False,,True,True,False,False,True,Interior Walls Arne glass panels,True,,,False,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,,,,,True,5.85,60.0,Interior blinds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.841704946996469,22.41729484902308,,402,,1368.6531802120126,Greenland,402e,,402,Female,_20-29,Administrative,Contacts,never,0-2,south,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,2.0,3,0,1,1,0,1,1
