CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorCarpet,O2_floorConcrete,O2_floorPlastic,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noOutdoorContSources,O2_noSpaceHeatersInUse,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallpaper,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,buildingID,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2,Window Area,Office volume,Construction year,Number of supply devices,area_det_floor,Renovation Year
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_40-49,Administrative,Glasses,never,0-2,east,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,3.0,3.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
700.9924599434496,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,no,<50%,False,False,False,False,False,False,True,False,False,True,False,False,False,4.0,openPartitions,100.0,True,False,,True,True,False,True,True,Painted concrete,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.41680037313442,23.78522388059708,312,112.90485074626864,Denmark,312a,41.353544776119406,312,,_40-49,Administrative,None,never,2-4,west,withPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,4.0,3,0,0,0,0,0,0,29.5,295.936,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_20-29,Administrative,None,never,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,2.0,1.0,3,0,0,0,1,1,1,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_30-39,Administrative,None,never,0-2,east,shared,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_1-5,4.0,4.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_30-39,Administrative,Contacts,never,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Managerial,Glasses,former,0-2,north,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_40-49,Administrative,None,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,_0,_0,2.0,2.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,Glasses,never,0-2,norhteast,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,2.0,2.0,3,1,1,1,0,1,1,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_50-60,Administrative,Glasses,never,0-2,norhteast,shared,2-3,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
700.9924599434496,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,no,<50%,False,False,False,False,False,False,True,False,False,True,False,False,False,4.0,openPartitions,100.0,True,False,,True,True,False,True,True,Painted concrete,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,Blinds,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.41680037313442,23.78522388059708,312,112.90485074626864,Denmark,312a,41.353544776119406,312,Female,_30-39,Administrative,Glasses,never,0-2,norhteast,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,,False,_1-5,_0,2.0,1.0,3,0,1,1,0,1,1,29.5,295.936,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_40-49,Administrative,None,never,0-2,west,single,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,_0,_0,2.0,3.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,None,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Female,_40-49,Administrative,None,never,2-4,---,shared,4-5,>5,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,False,_1-5,_1-5,1.0,1.0,3,0,1,1,0,1,1,8.2,66.56,1995.0,0.0,0.0,2010<
708.3195488721805,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no,>50%,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,shared,100.0,True,False,,False,False,True,False,True,Concrete. gypsum,False,True,False,False,True,Acoustic panels,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,100.0,5,Northeast,False,everyDay,100%,onceWeek,everyDay,2-4,312,6,27.51826492537316,24.005410447761275,312,180.9216417910448,Denmark,312c,41.96455223880597,312,Male,_50-60,Administrative,Glasses,never,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,,3,0,0,0,0,0,0,8.2,66.56,1995.0,0.0,0.0,2010<
506.5978835978836,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,no,>50%,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,openNoPartitions,100.0,True,False,,True,False,False,True,False,Gypsum. plasterboard ,False,True,False,False,True,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,100.0,Blinds,North,False,2-4,100%,never,2-4,2-4,313,5,23.807476538060524,23.887351407716423,313,193.36183524504693,Denmark,313c,42.99374348279458,313,Male,_20-29,Administrative,Glasses,never,0-2,north,withoutPartitions,>5,>5,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,False,_0,_0,2.0,2.0,4,1,0,0,0,1,1,22.4,154.90699999999998,1963.0,4.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_30-39,,Glasses,never,0-2,east,withPartitions,>5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,4,0,0,0,0,0,0,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
531.02634467618,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,none,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard ,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,100.0,External blinds,South,False,2-4,100%,never,2-4,2-4,313,5,22.874447646493813,24.24829010566768,313,438.7339097022094,Denmark,313f,41.525456292026895,313,Female,_30-39,,None,former,0-2,south,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,,False,_10+,_0,1.0,1.0,4,0,1,1,0,1,1,16.8,167.958,1963.0,3.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_30-39,Administrative,Contacts,never,0-2,south,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,5.0,4,0,0,0,0,0,0,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_40-49,Administrative,Contacts,former,0-2,south,withPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,,False,_1-5,_0,2.0,1.0,4,1,0,0,1,1,1,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_40-49,Administrative,Contacts,never,0-2,southeast,withPartitions,>5,>5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,2.0,4,0,1,1,0,1,1,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
576.187866927593,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,openNoPartitions,100.0,True,False,,True,True,False,True,False,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,100.0,External blinds,North,False,2-4,100%,never,2-4,2-4,313,5,25.28053571428579,22.581719924812088,313,360.1842105263158,Denmark,313b,45.8515037593985,313,Female,_50-60,Administrative,Contacts,former,0-2,north,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,2.0,4,0,1,1,0,1,1,16.8,117.48,1963.0,3.0,0.0,noRenovation
576.187866927593,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,no,all,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,openNoPartitions,100.0,True,False,,True,True,False,True,False,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,100.0,External blinds,North,False,2-4,100%,never,2-4,2-4,313,5,25.28053571428579,22.581719924812088,313,360.1842105263158,Denmark,313b,45.8515037593985,313,Female,_50-60,Administrative,Contacts,former,0-2,north,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,4,0,0,0,0,0,0,16.8,117.48,1963.0,3.0,0.0,noRenovation
531.02634467618,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,none,False,False,False,False,False,True,False,True,False,True,False,False,False,1.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard ,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,100.0,External blinds,South,False,2-4,100%,never,2-4,2-4,313,5,22.874447646493813,24.24829010566768,313,438.7339097022094,Denmark,313f,41.525456292026895,313,Female,_50-60,Professional,Glasses,former,0-2,south,,>5,>5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,,2.0,4,0,0,0,0,1,0,16.8,167.958,1963.0,3.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Male,_20-29,Administrative,None,never,0-2,south,withPartitions,>5,>5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,2.0,4,0,0,0,1,1,0,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
506.5978835978836,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,no,>50%,False,False,True,False,False,False,False,True,False,True,False,False,False,0.0,openNoPartitions,100.0,True,False,,True,False,False,True,False,Gypsum. plasterboard ,False,True,False,False,True,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,100.0,Blinds,North,False,2-4,100%,never,2-4,2-4,313,5,23.807476538060524,23.887351407716423,313,193.36183524504693,Denmark,313c,42.99374348279458,313,Female,_>60,Administrative,Glasses,never,0-2,north,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,2.0,3.0,4,0,0,0,0,0,0,22.4,154.90699999999998,1963.0,4.0,0.0,noRenovation
480.6980952380952,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,no,all,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,openPartitions,100.0,True,False,,True,False,False,True,True,Gypsum. plasterboard,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,100.0,Exterior blinds,South,False,2-4,100%,never,2-4,2-4,313,5,24.25803370786516,23.4438826466916,313,354.3333333333333,Denmark,313a,41.48813982521848,313,Female,_50-60,Administrative,Contacts,former,0-2,west,withPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,,False,_0,_0,2.0,2.0,4,1,0,0,0,1,1,38.1,223.85999999999999,1963.0,5.0,0.0,noRenovation
977.7389748201437,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,False,,True,True,False,True,False,,False,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,7.589469424460438,21.23176798561154,402,734.5616906474834,Greenland,402b,41.96455223880597,402,Male,_>60,Administrative,Glasses,former,0-2,west,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,----,----,5.0,4.0,3,0,0,0,0,0,0,1.95,32.1552,1990.0,0.0,0.0,2010<
954.179540636041,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,openNoPartitions,33.0,True,False,,True,True,False,False,True,Interior Walls Arne glass panels,True,False,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,60.0,Interior blinds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.841704946996469,22.41729484902308,402,1368.6531802120126,Greenland,402e,41.96455223880597,402,Female,_20-29,Administrative,Contacts,never,0-2,south,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,2.0,2.0,3,0,1,1,0,1,1,5.85,131.56,1990.0,0.0,0.0,2010<
